City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
262,Orlik,RU,2021-09-17 14:59:00,52.5178,99.825,45.79,58,61,0.58,broken clouds
263,Tiksi,RU,2021-09-17 14:54:35,71.6872,128.8694,34.84,80,100,16.67,overcast clouds
264,Ostrovnoy,RU,2021-09-17 14:59:00,68.0531,39.5131,42.76,81,100,7.87,overcast clouds
265,Mount Isa,AU,2021-09-17 14:55:40,-20.7333,139.5,65.97,39,1,0.0,clear sky
266,Altay,CN,2021-09-17 14:59:01,47.8667,88.1167,57.6,29,8,5.61,clear sky
267,Save,BJ,2021-09-17 14:59:01,8.0425,2.486,86.49,61,98,5.03,overcast clouds
268,Lanzhou,CN,2021-09-17 14:59:02,36.0564,103.7922,67.28,53,100,4.7,light rain
269,Amapa,BR,2021-09-17 14:59:02,1.0,-52.0,93.2,41,4,3.8,clear sky
270,Brewster,US,2021-09-17 14:54:32,41.3973,-73.6171,71.15,94,100,7.45,overcast clouds
271,Alegrete,BR,2021-09-17 14:59:02,-29.7831,-55.7919,64.51,73,56,10.98,moderate rain
272,Eslov,SE,2021-09-17 14:59:03,55.8393,13.3039,61.23,88,100,13.15,overcast clouds
273,Chistogorskiy,RU,2021-09-17 14:59:03,53.9835,87.3843,56.3,63,31,7.96,scattered clouds
274,Pekan,MY,2021-09-17 14:59:03,3.4836,103.3996,80.71,84,8,4.81,clear sky
275,Fushun,CN,2021-09-17 14:59:04,41.8558,123.9233,62.31,79,0,3.58,clear sky
276,San Patricio,US,2021-09-17 14:54:57,28.017,-97.5169,86.92,68,0,2.53,clear sky
277,Malayal,PH,2021-09-17 14:59:04,7.208,121.942,77.85,82,100,3.94,overcast clouds
278,Hambantota,LK,2021-09-17 14:57:50,6.1241,81.1185,82.74,89,20,12.66,few clouds
279,Cap Malheureux,MU,2021-09-17 14:57:21,-19.9842,57.6142,73.89,82,10,5.01,clear sky
280,Akyab,MM,2021-09-17 14:57:30,20.15,92.9,80.17,87,100,10.02,overcast clouds
281,Kropotkin,RU,2021-09-17 14:59:04,45.4375,40.5756,65.53,53,3,8.32,clear sky
282,Grand-Lahou,CI,2021-09-17 14:56:39,5.1367,-5.0242,79.65,85,74,9.64,light rain
283,Lima,PE,2021-09-17 14:55:22,-12.0432,-77.0282,60.13,88,90,6.91,overcast clouds
284,Mandalgovi,MN,2021-09-17 14:59:05,45.7625,106.2708,55.71,54,70,2.44,broken clouds
285,Dombarovskiy,RU,2021-09-17 14:59:05,50.7587,59.5386,48.96,57,15,11.12,few clouds
286,Mogadishu,SO,2021-09-17 14:59:06,2.0371,45.3438,82.27,89,40,14.97,scattered clouds
287,Suzun,RU,2021-09-17 14:59:06,53.7841,82.3116,63.36,48,100,2.39,overcast clouds
288,Olds,CA,2021-09-17 14:54:45,51.7834,-114.102,46.65,93,100,6.91,overcast clouds
289,Hay River,CA,2021-09-17 14:56:23,60.8156,-115.7999,37.38,93,75,5.75,broken clouds
290,Mtwara,TZ,2021-09-17 14:59:07,-10.2667,40.1833,81.73,65,20,16.11,few clouds
291,Pangnirtung,CA,2021-09-17 14:55:50,66.1451,-65.7125,37.4,56,90,11.5,overcast clouds
292,Enshi,CN,2021-09-17 14:59:07,30.3,109.4833,71.37,93,100,1.1,light rain
293,Turkmenabat,TM,2021-09-17 14:59:07,39.0733,63.5786,89.58,18,0,6.91,clear sky
294,Tasiilaq,GL,2021-09-17 14:55:41,65.6145,-37.6368,35.92,59,100,4.05,overcast clouds
295,Hirara,JP,2021-09-17 14:59:08,24.8,125.2833,83.16,75,12,5.41,few clouds
296,Neiafu,TO,2021-09-17 14:55:39,-18.65,-173.9833,75.88,88,20,0.0,few clouds
297,Saint-Pierre,RE,2021-09-17 14:55:23,-21.3393,55.4781,74.88,72,90,1.14,overcast clouds
298,Soe,ID,2021-09-17 14:59:08,-9.8607,124.284,63.68,91,70,4.27,broken clouds
299,Kalmar,SE,2021-09-17 14:59:09,56.6616,16.3616,55.33,98,90,11.5,light intensity drizzle
300,Necochea,AR,2021-09-17 14:59:09,-38.5473,-58.7368,69.04,51,0,17.34,clear sky
301,Helmbrechts,DE,2021-09-17 14:59:09,50.2356,11.7159,61.02,83,20,8.01,few clouds
302,Manta,EC,2021-09-17 14:58:09,-0.95,-80.7333,76.78,83,90,6.91,overcast clouds
303,Yar-Sale,RU,2021-09-17 14:55:29,66.8333,70.8333,40.12,91,100,31.23,light rain
304,Kota Kinabalu,MY,2021-09-17 14:59:10,5.9749,116.0724,75.18,88,20,4.61,few clouds
305,Kolyvan,RU,2021-09-17 14:59:10,55.3053,82.7391,65.82,61,100,4.9,overcast clouds
306,Faya,SA,2021-09-17 14:59:10,18.3851,42.4509,78.91,63,83,9.33,broken clouds
307,Paita,PE,2021-09-17 14:59:11,-5.0892,-81.1144,66.76,72,14,9.71,few clouds
308,Takoradi,GH,2021-09-17 14:56:02,4.8845,-1.7554,81.57,78,100,6.78,moderate rain
309,Najran,SA,2021-09-17 14:59:11,17.4924,44.1277,93.85,12,35,13.56,scattered clouds
310,Eirunepe,BR,2021-09-17 14:59:12,-6.6603,-69.8736,86.92,56,60,4.29,broken clouds
311,Carutapera,BR,2021-09-17 14:59:12,-1.195,-46.02,88.48,54,9,9.46,clear sky
312,Dingalan,PH,2021-09-17 14:59:12,15.3897,121.3929,78.21,90,93,6.58,overcast clouds
313,Pitkyaranta,RU,2021-09-17 14:59:13,61.5734,31.4792,47.43,72,98,5.93,light rain
314,Batagay-Alyta,RU,2021-09-17 14:59:13,67.8006,130.4114,35.96,99,100,6.78,light rain
315,Isangel,VU,2021-09-17 14:55:56,-19.55,169.2667,70.61,85,100,14.38,overcast clouds
316,Svetlyy,RU,2021-09-17 14:59:13,54.675,20.1347,57.25,91,98,11.54,overcast clouds
317,San Jose,US,2021-09-17 14:57:00,37.3394,-121.895,59.2,83,90,3.0,overcast clouds
318,Bowen,AU,2021-09-17 14:59:14,-20.0167,148.2333,61.02,69,0,13.51,clear sky
319,Nizwa,OM,2021-09-17 14:59:14,22.9333,57.5333,95.99,17,17,2.19,few clouds
320,Puerto Baquerizo Moreno,EC,2021-09-17 14:59:14,-0.9,-89.6,68.61,89,100,9.55,overcast clouds
321,Celestun,MX,2021-09-17 14:57:59,20.8667,-90.4,83.93,74,98,11.56,overcast clouds
322,Pangai,TO,2021-09-17 14:59:15,-19.8,-174.35,77.18,84,6,12.01,clear sky
323,Komsomolskiy,UZ,2021-09-17 14:59:15,40.4272,71.7189,77.72,25,0,4.61,clear sky
324,Straumen,NO,2021-09-17 14:59:15,63.8709,11.2999,59.0,63,11,10.83,few clouds
325,Mikuni,JP,2021-09-17 14:59:16,36.2171,136.1519,71.51,93,100,5.59,moderate rain
326,Moindou,NC,2021-09-17 14:59:16,-21.6924,165.677,58.95,63,4,5.7,clear sky
327,Cabo San Lucas,MX,2021-09-17 14:53:28,22.8909,-109.9124,80.62,86,76,4.0,broken clouds
328,Maragheh,IR,2021-09-17 14:59:17,37.3917,46.2398,82.67,6,20,9.22,few clouds
329,Touros,BR,2021-09-17 14:56:46,-5.1989,-35.4608,86.9,55,4,19.08,clear sky
330,Rupert,US,2021-09-17 14:59:17,42.6191,-113.6772,55.58,17,0,3.53,clear sky
331,Bengkulu,ID,2021-09-17 14:55:26,-3.8004,102.2655,77.81,87,97,5.59,overcast clouds
332,Tazovskiy,RU,2021-09-17 14:57:43,67.4667,78.7,40.44,95,100,27.31,light rain
333,Fengxian,CN,2021-09-17 14:59:17,34.7039,116.5872,71.65,87,88,4.59,light rain
334,Kawalu,ID,2021-09-17 14:59:18,-7.3817,108.2082,71.89,97,65,1.66,broken clouds
335,Grand Gaube,MU,2021-09-17 14:59:18,-20.0064,57.6608,73.8,82,10,3.0,light rain
336,Yerbogachen,RU,2021-09-17 14:59:18,61.2767,108.0108,42.69,62,99,2.55,overcast clouds
337,Lakes Entrance,AU,2021-09-17 14:59:19,-37.8811,147.981,62.58,66,99,8.95,overcast clouds
338,Mwense,ZM,2021-09-17 14:59:19,-10.3845,28.698,96.51,12,4,3.47,clear sky
339,La Tuque,CA,2021-09-17 14:59:19,47.4334,-72.7824,61.05,72,0,5.75,clear sky
340,Pustoshka,RU,2021-09-17 14:59:20,56.3355,29.369,51.89,54,99,8.41,overcast clouds
341,Bogorodskoye,RU,2021-09-17 14:59:20,56.55,37.8833,44.65,64,77,4.68,broken clouds
342,Ishinomaki,JP,2021-09-17 14:59:20,38.4167,141.3,70.81,86,100,21.7,light rain
343,Stepnoye,RU,2021-09-17 14:59:21,51.4,46.8667,52.9,46,89,7.36,overcast clouds
344,Fare,PF,2021-09-17 14:57:14,-16.7,-151.0167,78.49,73,1,23.4,clear sky
345,Prachatice,CZ,2021-09-17 14:59:21,49.0129,13.9975,60.42,74,100,4.29,overcast clouds
346,Carupano,VE,2021-09-17 14:55:52,10.6678,-63.2585,85.48,67,73,11.54,broken clouds
347,Ahipara,NZ,2021-09-17 14:56:29,-35.1667,173.1667,51.57,79,31,10.04,scattered clouds
348,Solnechnyy,RU,2021-09-17 14:56:19,50.7214,136.6319,56.66,70,93,8.46,overcast clouds
349,Marovoay,MG,2021-09-17 14:59:22,-16.1,46.6333,82.54,57,69,12.06,broken clouds
350,Coos Bay,US,2021-09-17 14:59:22,43.3665,-124.2179,49.95,76,84,3.87,broken clouds
351,Padang,ID,2021-09-17 14:56:31,-0.9492,100.3543,77.05,87,100,3.27,overcast clouds
352,Moctezuma,MX,2021-09-17 14:59:22,29.8,-109.6667,76.66,65,2,3.02,clear sky
353,Hofn,IS,2021-09-17 14:59:22,64.2539,-15.2082,53.62,100,90,11.5,mist
354,Wichita Falls,US,2021-09-17 14:59:23,33.9137,-98.4934,83.25,66,1,8.99,clear sky
355,Mugur-Aksy,RU,2021-09-17 14:59:23,50.35,90.5,46.49,64,33,3.6,scattered clouds
356,Emba,KZ,2021-09-17 14:59:23,48.8264,58.1442,55.53,34,0,8.34,clear sky
357,Tautira,PF,2021-09-17 14:59:24,-17.7333,-149.15,75.22,77,44,21.88,scattered clouds
358,Barcelos,PT,2021-09-17 14:57:04,41.5388,-8.6151,69.48,80,91,8.5,overcast clouds
359,Ixtapa,MX,2021-09-17 14:59:24,20.7,-105.2,78.22,99,44,1.48,scattered clouds
360,Mahibadhoo,MV,2021-09-17 14:59:24,3.7833,72.9667,83.14,74,100,8.34,overcast clouds
361,Paamiut,GL,2021-09-17 14:54:46,61.994,-49.6678,37.76,81,7,18.92,clear sky
362,Torbay,CA,2021-09-17 14:55:33,47.6666,-52.7314,70.88,62,20,8.05,few clouds
363,Mirpur Khas,PK,2021-09-17 14:55:58,25.5251,69.0159,97.18,38,15,10.63,few clouds
364,Meadow Lake,US,2021-09-17 14:59:25,34.8014,-106.5436,77.68,17,0,2.73,clear sky
365,Sibolga,ID,2021-09-17 14:59:25,1.7427,98.7792,78.37,86,70,2.42,broken clouds
366,Polovinnoye,RU,2021-09-17 14:59:25,54.7914,65.9864,44.08,79,100,14.5,overcast clouds
367,Villarrica,PY,2021-09-17 14:59:26,-25.75,-56.4333,79.43,69,99,2.66,overcast clouds
368,Puerto Madero,MX,2021-09-17 14:59:26,14.7208,-92.4215,80.53,79,100,2.84,overcast clouds
369,West Bay,KY,2021-09-17 14:59:26,19.3667,-81.4167,89.08,71,20,7.0,few clouds
370,Fandriana,MG,2021-09-17 14:59:27,-20.2333,47.3833,68.61,56,34,4.7,scattered clouds
371,Kuznechnoye,RU,2021-09-17 14:59:27,61.12,29.8686,48.69,66,29,5.97,scattered clouds
372,Fairbanks,US,2021-09-17 14:56:55,64.8378,-147.7164,42.3,87,1,0.0,clear sky
373,Chumikan,RU,2021-09-17 14:59:27,54.7183,135.315,48.06,71,100,20.07,overcast clouds
374,Sao Filipe,CV,2021-09-17 14:56:45,14.8961,-24.4956,79.02,80,100,13.15,overcast clouds
375,Wharton,US,2021-09-17 14:56:35,29.3116,-96.1027,82.09,88,1,0.0,clear sky
376,Kiunga,PG,2021-09-17 14:59:28,-6.1219,141.2906,71.58,98,100,5.06,overcast clouds
377,Sorong,ID,2021-09-17 14:59:28,-0.8833,131.25,78.19,82,100,1.9,overcast clouds
378,Nazilli,TR,2021-09-17 14:59:28,37.9163,28.3223,87.33,18,0,4.97,clear sky
379,Nhulunbuy,AU,2021-09-17 14:59:29,-12.2333,136.7667,74.01,78,51,4.61,broken clouds
380,Mizdah,LY,2021-09-17 14:56:17,31.4451,12.9801,92.16,15,0,10.4,clear sky
381,Kant,IN,2021-09-17 14:59:29,27.8,79.8,75.85,93,37,8.81,scattered clouds
382,Pemangkat,ID,2021-09-17 14:59:30,1.1667,108.9667,81.05,79,27,4.05,scattered clouds
383,Emilio Carranza,MX,2021-09-17 14:59:30,19.9711,-96.6114,82.53,78,100,3.27,overcast clouds
384,Oban,GB,2021-09-17 14:59:30,56.4127,-5.4706,58.91,88,90,6.91,light rain
385,Baykit,RU,2021-09-17 14:59:31,61.67,96.37,43.05,80,100,4.88,overcast clouds
386,Bathsheba,BB,2021-09-17 14:56:17,13.2167,-59.5167,90.21,58,20,19.57,few clouds
387,Vorsma,RU,2021-09-17 14:59:31,55.9856,43.2717,46.24,53,100,6.85,overcast clouds
388,Samarai,PG,2021-09-17 14:55:46,-10.6167,150.6667,77.09,79,100,18.79,overcast clouds
389,San Juan,AR,2021-09-17 14:59:32,-31.5375,-68.5364,73.72,17,1,3.49,clear sky
390,Klaksvik,FO,2021-09-17 14:55:53,62.2266,-6.589,54.52,99,100,16.22,overcast clouds
391,Taltal,CL,2021-09-17 14:59:32,-25.4,-70.4833,62.96,64,1,8.1,clear sky
392,Srednebelaya,RU,2021-09-17 14:59:32,50.6594,128.0106,48.58,94,5,5.64,clear sky
393,Kysyl-Syr,RU,2021-09-17 14:59:32,63.8986,122.7617,39.16,67,100,11.14,overcast clouds
394,Arivonimamo,MG,2021-09-17 14:59:33,-19.0167,47.1833,77.05,39,11,12.26,few clouds
395,Pacific Grove,US,2021-09-17 14:58:05,36.6177,-121.9166,56.66,87,53,5.99,broken clouds
396,Port Blair,IN,2021-09-17 14:59:33,11.6667,92.75,80.85,81,75,5.23,broken clouds
397,Tumut,AU,2021-09-17 14:59:33,-35.3,148.2167,56.39,97,100,5.64,light rain
398,Puerto Colombia,CO,2021-09-17 14:56:58,10.9878,-74.9547,86.09,70,27,6.15,scattered clouds
399,Haapiti,PF,2021-09-17 14:59:34,-17.5667,-149.8667,74.93,73,21,22.5,few clouds
400,Saint Anthony,US,2021-09-17 14:57:11,45.0205,-93.218,61.25,82,90,5.99,overcast clouds
401,Pangody,RU,2021-09-17 14:59:34,65.85,74.4859,39.38,93,100,27.16,moderate rain
402,Tromso,NO,2021-09-17 14:59:34,69.6496,18.957,54.25,66,0,2.3,clear sky
403,Brae,GB,2021-09-17 14:55:23,60.3964,-1.353,58.91,90,100,26.4,overcast clouds
404,Hvolsvollur,IS,2021-09-17 14:59:35,63.7533,-20.2243,47.07,63,88,13.56,overcast clouds
405,Shasta Lake,US,2021-09-17 14:59:35,40.6804,-122.3708,60.82,54,4,2.8,clear sky
406,Murgab,TM,2021-09-17 14:59:36,37.4966,61.9714,91.27,19,0,0.0,clear sky
407,The Valley,AI,2021-09-17 14:56:59,18.217,-63.0578,89.46,70,40,14.97,scattered clouds
408,Marand,IR,2021-09-17 14:59:18,38.4329,45.7749,80.94,28,0,8.41,clear sky
409,Longyan,CN,2021-09-17 14:59:36,25.1072,117.0225,73.63,94,19,1.83,few clouds
410,Bambous Virieux,MU,2021-09-17 14:54:26,-20.3428,57.7575,73.65,78,20,11.5,few clouds
411,Lavrentiya,RU,2021-09-17 14:57:28,65.5833,-171.0,34.34,78,89,5.55,overcast clouds
412,Sao Joao Da Barra,BR,2021-09-17 14:56:14,-21.6403,-41.0511,69.89,81,62,9.19,broken clouds
413,Batagay,RU,2021-09-17 14:59:37,67.6333,134.6333,44.04,97,100,4.76,light rain
414,Gornyy,RU,2021-09-17 14:59:37,55.1153,83.9059,60.51,46,100,5.64,overcast clouds
415,Hutchinson,US,2021-09-17 14:58:50,38.0608,-97.9298,79.36,70,2,1.99,clear sky
416,Karratha,AU,2021-09-17 14:57:32,-20.7377,116.8463,73.27,56,0,7.61,light rain
417,Dzhebariki-Khaya,RU,2021-09-17 14:59:37,62.2167,135.8,53.98,64,100,9.71,overcast clouds
418,Wilmington,US,2021-09-17 14:55:16,34.2257,-77.9447,81.0,77,75,12.66,broken clouds
419,Flin Flon,CA,2021-09-17 14:59:38,54.7682,-101.865,48.04,87,75,9.22,broken clouds
420,Bonthe,SL,2021-09-17 14:56:24,7.5264,-12.505,82.09,70,62,10.98,broken clouds
421,Schattdorf,CH,2021-09-17 14:59:38,46.8655,8.6547,76.32,67,29,5.79,scattered clouds
422,Saverne,FR,2021-09-17 14:59:38,48.8333,7.25,70.2,50,16,3.83,few clouds
423,Jalu,LY,2021-09-17 14:56:00,29.0331,21.5482,91.71,18,0,10.94,clear sky
424,Buenos Aires,AR,2021-09-17 14:58:09,-34.6132,-58.3772,72.01,44,3,6.82,clear sky
425,Labytnangi,RU,2021-09-17 14:59:39,66.6572,66.4183,38.28,96,100,26.17,light rain
426,Araouane,ML,2021-09-17 14:56:48,18.9048,-3.5265,103.6,19,39,4.27,scattered clouds
427,Mount Gambier,AU,2021-09-17 14:51:47,-37.8333,140.7667,49.91,93,75,16.11,broken clouds
428,Carbonia,IT,2021-09-17 14:59:39,39.1672,8.5222,82.85,50,100,7.67,overcast clouds
429,Vetlanda,SE,2021-09-17 14:59:40,57.4289,15.0776,55.27,95,100,11.83,overcast clouds
430,Patulele,RO,2021-09-17 14:59:40,44.3453,22.7728,71.37,70,100,14.09,overcast clouds
431,Buala,SB,2021-09-17 14:57:42,-8.145,159.5921,79.43,83,86,7.34,light rain
432,Dzaoudzi,YT,2021-09-17 14:59:40,-12.7887,45.2699,80.49,69,0,3.44,clear sky
433,Salisbury,GB,2021-09-17 14:59:41,51.0693,-1.7957,70.65,60,75,10.36,broken clouds
434,Kruisfontein,ZA,2021-09-17 14:54:52,-34.0033,24.7314,59.88,58,65,9.91,broken clouds
435,Corowa,AU,2021-09-17 14:59:41,-36.0333,146.3833,57.52,94,100,17.38,overcast clouds
436,Port Hawkesbury,CA,2021-09-17 14:59:41,45.6169,-61.3485,69.78,74,1,5.01,clear sky
437,Bandarbeyla,SO,2021-09-17 14:57:21,9.4942,50.8122,77.97,83,10,28.21,clear sky
438,West Odessa,US,2021-09-17 14:59:42,31.8424,-102.4988,78.06,59,0,16.51,clear sky
439,Walvis Bay,NA,2021-09-17 14:56:37,-22.9575,14.5053,63.55,59,0,5.75,clear sky
440,Pundaguitan,PH,2021-09-17 14:59:42,6.3711,126.1689,79.93,84,100,13.09,very heavy rain
441,Cayenne,GF,2021-09-17 14:55:37,4.9333,-52.3333,89.64,76,75,5.01,broken clouds
442,Alexandria,EG,2021-09-17 14:54:56,31.2156,29.9553,84.74,58,40,13.8,scattered clouds
443,Viedma,AR,2021-09-17 14:54:35,-40.8135,-62.9967,71.44,26,27,7.05,scattered clouds
444,Gazimurskiy Zavod,RU,2021-09-17 14:59:43,51.5461,118.3266,35.74,67,4,1.3,clear sky
445,Puerto Del Rosario,ES,2021-09-17 14:59:43,28.5004,-13.8627,80.35,65,40,14.97,scattered clouds
446,Kualakapuas,ID,2021-09-17 14:59:43,-3.0091,114.3876,77.16,92,15,3.71,few clouds
447,Sola,VU,2021-09-17 14:59:44,-13.8833,167.55,78.84,81,14,14.85,few clouds
448,Volovo,UA,2021-09-17 14:59:44,48.5246,23.5056,61.59,99,100,6.02,light rain
449,Tabou,CI,2021-09-17 14:55:45,4.423,-7.3528,79.5,82,45,10.18,light rain
450,Dovers,VC,2021-09-17 14:59:44,12.8833,-61.1833,85.59,70,14,18.52,few clouds
451,Puri,IN,2021-09-17 14:59:45,19.8,85.85,81.12,79,96,9.71,overcast clouds
452,Palu,ID,2021-09-17 14:55:24,-0.8917,119.8707,75.85,97,100,2.42,overcast clouds
453,Huanren,CN,2021-09-17 14:59:45,41.2647,125.3667,57.04,94,0,2.28,clear sky
454,Biak,ID,2021-09-17 14:55:52,-0.9131,122.8766,75.7,81,98,7.02,moderate rain
455,Asau,RO,2021-09-17 14:59:45,46.4333,26.4,71.76,80,100,4.94,light rain
456,Asosa,ET,2021-09-17 14:59:46,10.0667,34.5333,65.03,87,89,1.21,overcast clouds
457,Babushkin,RU,2021-09-17 14:59:46,51.7122,105.8647,47.75,79,100,1.21,overcast clouds
458,Sangar,RU,2021-09-17 14:56:42,63.9242,127.4739,44.4,98,100,6.06,moderate rain
459,Chilliwack,CA,2021-09-17 14:59:47,49.1747,-121.9443,54.84,93,100,1.14,light rain
460,Bacani,RO,2021-09-17 14:59:47,46.3333,27.6667,74.55,33,100,9.75,overcast clouds
461,Barra Dos Coqueiros,BR,2021-09-17 14:59:47,-10.9089,-37.0386,82.42,57,75,14.97,broken clouds
462,Avera,US,2021-09-17 14:56:37,33.194,-82.5271,77.72,72,94,4.92,overcast clouds
463,Moose Factory,CA,2021-09-17 14:59:48,51.2585,-80.6094,60.8,88,90,16.11,heavy intensity rain
464,Hokitika,NZ,2021-09-17 14:59:48,-42.7167,170.9667,42.31,75,85,8.63,overcast clouds
465,Hawick,GB,2021-09-17 14:59:48,55.4227,-2.7867,66.11,70,91,7.27,overcast clouds
466,Gondar,ET,2021-09-17 14:59:49,12.6,37.4667,60.17,87,89,5.19,light rain
467,Los Llanos De Aridane,ES,2021-09-17 14:55:23,28.6585,-17.9182,76.75,75,40,14.97,scattered clouds
468,Nanyang,CN,2021-09-17 14:55:25,32.9947,112.5328,69.69,81,100,13.35,light rain
469,Tlacote El Bajo,MX,2021-09-17 14:59:49,20.65,-100.5,68.85,81,91,3.02,overcast clouds
470,Beloha,MG,2021-09-17 14:55:27,-25.1667,45.05,70.34,69,5,12.55,clear sky
471,Kamina,CD,2021-09-17 14:59:49,-8.7386,24.9906,77.72,53,76,6.64,broken clouds
472,Petropavlovsk-Kamchatskiy,RU,2021-09-17 14:57:18,53.0452,158.6483,39.79,100,0,6.71,clear sky
473,Tacuati,PY,2021-09-17 14:59:50,-23.45,-56.5833,95.79,36,2,5.39,clear sky
474,Gangapur,IN,2021-09-17 14:59:50,26.4833,76.7167,75.49,92,92,15.12,overcast clouds
475,Fortuna,US,2021-09-17 14:55:32,40.5982,-124.1573,52.66,73,1,1.01,clear sky
476,Yulara,AU,2021-09-17 14:56:41,-25.2406,130.9889,66.04,37,0,8.05,clear sky
477,Ulladulla,AU,2021-09-17 14:59:50,-35.35,150.4667,64.87,66,100,8.5,moderate rain
478,Vao,NC,2021-09-17 14:54:39,-22.6667,167.4833,67.68,55,0,12.15,clear sky
479,Corovode,AL,2021-09-17 14:59:51,40.5042,20.2272,85.26,32,30,13.91,scattered clouds
480,Dalbandin,PK,2021-09-17 14:59:51,28.8947,64.4101,91.69,5,0,7.96,clear sky
481,Olden,NO,2021-09-17 14:59:51,61.8364,6.8064,67.12,62,71,6.17,broken clouds
482,Seoul,KR,2021-09-17 14:54:11,37.5683,126.9778,69.4,62,0,8.05,clear sky
483,La Ronge,CA,2021-09-17 14:59:52,55.1001,-105.2842,43.05,93,90,3.44,overcast clouds
484,Oistins,BB,2021-09-17 14:52:58,13.0667,-59.5333,89.69,58,20,19.57,few clouds
485,Molo,KE,2021-09-17 14:59:52,-0.2479,35.7374,55.53,98,74,5.35,heavy intensity rain
486,Mehamn,NO,2021-09-17 14:57:52,71.0357,27.8492,46.15,69,100,9.6,overcast clouds
487,Port Hueneme,US,2021-09-17 14:59:53,34.1478,-119.1951,63.01,91,52,1.32,broken clouds
488,Tiznit,MA,2021-09-17 14:59:53,29.5833,-9.5,78.21,50,0,12.26,clear sky
489,Oro Valley,US,2021-09-17 14:59:53,32.3909,-110.9665,81.37,49,55,1.99,broken clouds
490,Atar,MR,2021-09-17 14:59:54,20.5169,-13.0499,97.25,18,98,10.85,overcast clouds
491,Rorvik,NO,2021-09-17 14:59:54,64.8621,11.2373,54.3,67,33,19.69,scattered clouds
492,Omsukchan,RU,2021-09-17 14:59:54,62.5333,155.8,35.92,92,1,8.08,clear sky
493,Bako,ET,2021-09-17 14:59:55,5.7833,36.5667,70.39,76,75,2.17,light rain
494,Jasper,US,2021-09-17 14:59:55,37.2001,-94.3502,80.82,72,0,1.99,clear sky
495,Dodoma,TZ,2021-09-17 14:59:55,-6.1722,35.7395,85.91,35,20,6.91,few clouds
496,Sisimiut,GL,2021-09-17 14:57:22,66.9395,-53.6735,35.64,49,1,6.44,clear sky
497,Comodoro Rivadavia,AR,2021-09-17 14:58:30,-45.8667,-67.5,57.06,35,0,21.85,clear sky
498,Beberibe,BR,2021-09-17 14:59:56,-4.1797,-38.1306,89.64,51,6,16.33,clear sky
499,Chifeng,CN,2021-09-17 14:56:34,42.2683,118.9636,59.07,58,0,4.99,clear sky
500,Foam Lake,CA,2021-09-17 14:59:56,51.65,-103.5343,39.22,70,100,12.03,overcast clouds
501,Kathmandu,NP,2021-09-17 14:55:34,27.7167,85.3167,70.02,94,75,2.3,broken clouds
502,Janakpur,NP,2021-09-17 14:59:56,26.7183,85.9065,78.28,84,99,5.46,overcast clouds
503,Conceicao Do Araguaia,BR,2021-09-17 14:59:57,-8.2578,-49.2647,89.73,55,0,10.36,clear sky
504,Hue,VN,2021-09-17 14:59:57,16.4667,107.6,80.71,83,20,2.3,few clouds
505,Shenxian,CN,2021-09-17 14:59:57,36.2411,115.6672,69.75,79,100,5.03,light rain
506,Along,IN,2021-09-17 14:59:58,28.1667,94.7667,72.79,99,100,1.63,moderate rain
507,Kirksville,US,2021-09-17 14:59:47,40.1948,-92.5833,74.05,58,13,10.27,few clouds
508,Novaya Igirma,RU,2021-09-17 14:59:58,57.1334,103.9112,42.17,65,99,3.0,overcast clouds
509,Dolores,AR,2021-09-17 14:56:50,-36.3132,-57.6792,65.48,54,0,10.22,clear sky
510,Baruun-Urt,MN,2021-09-17 14:59:53,46.6806,113.2792,52.36,75,19,7.11,few clouds
511,Bardiyah,LY,2021-09-17 14:59:59,31.7561,25.0865,80.29,61,0,16.42,clear sky
512,Srivardhan,IN,2021-09-17 14:59:59,18.0333,73.0167,78.93,87,71,5.35,broken clouds
513,Iguape,BR,2021-09-17 14:59:59,-24.7081,-47.5553,68.18,88,100,11.07,heavy intensity rain
514,Valley City,US,2021-09-17 15:00:00,46.9233,-98.0032,55.92,54,1,17.27,clear sky
515,Singaraja,ID,2021-09-17 15:00:00,-8.112,115.0882,78.98,81,59,5.55,broken clouds
516,Inirida,CO,2021-09-17 15:00:01,3.8653,-67.9239,88.79,58,38,1.34,scattered clouds
517,Tambura,SS,2021-09-17 15:00:01,5.6,27.4667,74.62,79,100,6.98,overcast clouds
518,Dakar,SN,2021-09-17 14:55:15,14.6937,-17.4441,88.68,74,75,0.0,broken clouds
519,Salamiyah,SY,2021-09-17 15:00:02,35.0113,37.0532,81.23,31,0,16.49,clear sky
520,Melendugno,IT,2021-09-17 15:00:04,40.2747,18.3368,85.66,58,70,5.35,broken clouds
521,Abu Dhabi,AE,2021-09-17 15:00:05,24.4667,54.3667,92.1,67,11,8.43,few clouds
522,Kalmunai,LK,2021-09-17 14:57:02,7.4167,81.8167,83.34,76,95,2.26,overcast clouds
523,Itarema,BR,2021-09-17 14:56:23,-2.9248,-39.9167,89.2,49,4,19.77,clear sky
524,Balkanabat,TM,2021-09-17 15:00:08,39.5108,54.3671,80.13,58,0,11.83,clear sky
525,Siavonga,ZM,2021-09-17 15:00:08,-16.5382,28.7088,93.45,27,73,0.78,broken clouds
526,Grindavik,IS,2021-09-17 14:57:31,63.8424,-22.4338,48.67,57,75,13.8,broken clouds
